,top_cm,bottom_cm,grain max_mm,grain min_mm,grain avg_mm,type,HH,wetness,comments,hs_cm,swe_mm,density_kgm3,date,hs,profile_id,avg_force_ram,avg_force_scope,avg_force_smp
1559,95.0,94.5,3.0,1.0,2.0,PPsd,F,D,minimal PPgp,,,,20250107.0,95.0,DHMet_20250107,,0.04567037499999999,
1560,94.5,79.0,2.0,0.5,1.0,DF,F,D,"DFdc, some DFbk",15.0,11.0,73.33333333333333,,95.0,DHMet_20250107,2.289,0.17579625462962964,
1561,79.0,68.0,0.5,0.1,0.3,RGwp,4F,D,,9.4,18.0,191.48936170212764,,95.0,DHMet_20250107,17.412750000000003,0.7557045649350649,
1562,68.0,44.0,1.0,0.3,0.5,RG,1F,D,"RGlr, necks and bowling pins",22.800000000000004,53.5,234.6491228070175,,95.0,DHMet_20250107,37.03275,1.00186474556213,
1563,44.0,22.0,1.5,0.5,1.0,FC,4F,D,FCso,22.8,57.5,252.1929824561404,,95.0,DHMet_20250107,,0.6581448516129031,
1564,22.0,6.0,4.0,1.0,2.0,DHcp,F,D,,15.0,39.5,263.3333333333333,,95.0,DHMet_20250107,,0.5777447831858407,
1565,6.0,0.0,2.0,0.5,1.0,MFcl,P,D,looks like DHxr,6.8,17.0,250.0,,95.0,DHMet_20250107,,2.055060462297393,
1571,144.0,142.0,1.0,0.3,0.5,FCsf,F,D,SHxr,1.799999999999983,2.5,138.8888888888902,20250227.0,144.0,AM_20250227,,0.032008888888888885,
1572,142.0,129.0,1.0,0.5,0.8,RGxf,F,D,,13.000000000000014,18.5,142.30769230769215,,144.0,AM_20250227,4.7088,0.18490815384615386,
1573,129.0,112.0,0.8,0.1,0.3,RG,1F,D,RGsr,15.599999999999994,35.0,224.35897435897445,,144.0,AM_20250227,51.45790909090909,1.5828416246498602,
1574,112.0,86.0,1.0,0.3,0.5,RG,P,D,RGlr,25.0,66.5,266.0,,144.0,AM_20250227,204.375,3.1972994936247723,
1575,86.0,65.0,2.0,0.5,1.0,FCxr,4F,D,,20.8,61.5,295.67307692307696,,144.0,AM_20250227,42.91875000000001,1.417098081632653,
1576,65.0,35.0,2.5,1.0,1.5,FCxr,4F,D,,32.00000000000001,96.5,301.56249999999994,,144.0,AM_20250227,65.49083333333333,1.415175933649289,
1577,35.0,19.0,3.0,1.0,1.5,DHxr,F,D,,17.4,47.5,272.98850574712645,,144.0,AM_20250227,,0.6878146961651916,
1578,19.0,0.0,4.0,1.0,2.0,DHxr,1F,D,Chains clumps,17.0,47.5,279.4117647058824,,144.0,AM_20250227,81.85436170212766,0.9877455912002225,
1583,59.0,58.5,1.0,0.3,0.5,FCsf,F,D,RR NSF,,,,20241211.0,59.0,AM_20241211,,0.0681697,
1584,58.5,52.0,1.5,0.5,1.0,DF,F,D,"DFbk arms, PPsd, some FCsf",6.200000000000003,6.5,104.8387096774193,,59.0,AM_20241211,0.981,0.09208925217391303,
1585,52.0,28.0,2.0,0.5,1.0,FC,4F,D,FCso Prisms,25.2,57.0,226.1904761904762,,59.0,AM_20241211,9.196875,0.24671750769230769,
1586,28.0,6.0,3.0,1.0,2.0,DHla,F,D,"Prisms, cups, some striations",24.0,57.5,239.58333333333331,,59.0,AM_20241211,10.573,0.40638437677419353,
1587,6.0,0.0,4.0,1.0,2.0,DHla,1F,D,Clear striations,5.8,8.0,137.93103448275863,,59.0,AM_20241211,36.297000000000004,0.7267835813953488,
1595,240.0,235.0,1.0,0.3,0.5,PPsd,F,D,"Some PPir, PPnd",5.0,13.2,263.4,20250219.0,240.0,BOG_20250219,,0.14854586666666666,
1596,235.0,231.0,2.0,0.5,1.0,DF,F,D,"needles, stellars",4.0,10.7,268.6,,240.0,BOG_20250219,,0.39374754022988506,
1597,231.0,226.0,2.0,1.0,1.5,DF,F,D,stellars,5.0,13.0,260.9,,240.0,BOG_20250219,,0.1896843238095238,
1598,226.0,216.0,1.0,0.3,0.5,DF,F,D,rounding,10.0,32.3,323.5,,240.0,BOG_20250219,,0.7622961971830985,
1599,216.0,209.0,0.3,0.1,0.2,RG,F,D,"prev. DF, small, poor bonds",,,324.8,,240.0,BOG_20250219,,0.6239509795918367,
1600,209.0,198.0,0.4,0.2,0.3,RG,F,D,"prev. DF, small, poor bonds",,,359.9,,240.0,BOG_20250219,,0.5204865974025974,
1601,198.0,167.0,0.8,0.3,0.5,RG,4F,D,,,,333.1,,240.0,BOG_20250219,,1.184211167434716,
1602,167.0,166.0,0.8,0.3,0.5,MFcr,4F,D,,,,0.0,,240.0,BOG_20250219,,1.9829242857142855,
1603,166.0,136.0,1.0,0.3,0.5,RGlr,4F,D,Evidence of faceting,,,346.8,,240.0,BOG_20250219,,1.7269063949447074,
1604,136.0,125.0,0.2,0.1,0.1,RGsr,1F,D,some faceted edges,,,421.1,,240.0,BOG_20250219,,3.480038536796536,
1605,125.0,107.0,1.0,0.3,0.7,RG,4F,D,"1F @ bottom, previous facets",,,305.3,,240.0,BOG_20250219,,2.4904888241469814,
1606,107.0,105.5,1.5,0.5,0.8,RGxf,1F,D,,,,297.6,,240.0,BOG_20250219,,4.4367459333333334,
1607,105.5,105.0,1.0,0.5,0.7,MFcr,P,,Some IF,,,0.0,,240.0,BOG_20250219,,4.701798,
1608,105.0,95.0,1.5,0.5,1.0,FCxr,1F,,,,,300.0,,240.0,BOG_20250219,,4.434702375586854,
1609,95.0,92.0,0.8,0.3,0.5,MFcr,1F,,,,,0.0,,240.0,BOG_20250219,,4.33035419047619,
1610,92.0,78.5,1.0,0.5,0.7,RGxf,1F,,,,,312.7,,240.0,BOG_20250219,,4.985917489361701,
1611,78.5,78.0,,,,IFil,I,,,,,0.0,,240.0,BOG_20250219,,6.332035333333333,
1612,78.0,64.0,0.7,0.3,0.5,RGxf,P,,,,,,,240.0,BOG_20250219,,11.59816907070707,
1613,64.0,63.5,,,,IFil,I,,MFcr top and bottom,,,0.0,,240.0,BOG_20250219,,14.984592000000001,
1614,63.5,54.0,0.8,0.4,0.6,RGxf,P,,,,,,,240.0,BOG_20250219,,15.463284373737372,
1615,54.0,44.0,0.5,0.2,0.3,RG,1F,,,,,,,240.0,BOG_20250219,,15.05805292018779,
1616,44.0,35.0,0.5,0.2,0.3,RGxf,P,,,,,,,240.0,BOG_20250219,,12.29374071957672,
1617,35.0,19.0,1.5,0.5,1.0,FCxr,P,,,,,,,240.0,BOG_20250219,,9.543153339233038,
1618,19.0,0.0,2.0,1.0,1.5,FCxr,P,,,,,,,240.0,BOG_20250219,,8.521934852130325,
1619,104.0,100.5,2.0,0.5,1.0,MFcr,K,D,,3.2,9.5,297.0,20250228.0,104.0,DHMet_CLPXDH_20250228,,,
1620,100.5,75.0,1.0,0.5,0.8,RG,1F,D,RGlr,26.4,59.5,225.0,,104.0,DHMet_CLPXDH_20250228,31.0854375,,
1621,75.0,70.0,0.8,0.1,0.5,MFcl,P,D,,6.4,19.5,305.0,,104.0,DHMet_CLPXDH_20250228,137.34,,
1622,70.0,58.0,0.8,0.3,0.5,RG,1F,D,"RGlr
Visible H2O Bonds",13.2,31.0,235.0,,104.0,DHMet_CLPXDH_20250228,192.52125,,
1623,58.0,30.0,2.0,0.5,1.0,FCxr,4F,M,,27.2,73.0,268.0,,104.0,DHMet_CLPXDH_20250228,48.96394736842105,,
1624,30.0,8.0,2.0,0.5,1.5,FCxr,4F,M,,20.4,59.0,296.0,,104.0,DHMet_CLPXDH_20250228,89.92500000000003,,
1625,8.0,0.0,3.0,1.0,1.5,DHxr,K,M,intermittent basal ice,5.0,13.5,270.0,,104.0,DHMet_CLPXDH_20250228,51.5025,,
1631,73.0,65.0,0.8,0.3,0.5,FCsf,F,M,,7.4,10.0,135.13513513513513,20250211.0,73.0,FEFHQ_20250211,,1.9863135438596489,
1632,65.0,63.0,0.8,0.1,0.3,MFcr,K,D,"Large Clumps
Crust",3.4,10.5,308.8235294117647,,73.0,FEFHQ_20250211,77.82600000000001,0.5329849333333333,
1633,63.0,38.0,1.0,0.3,0.5,RGxf,4F,D,,24.4,58.5,239.75409836065572,,73.0,FEFHQ_20250211,,0.3623444914285714,
1634,38.0,17.0,2.0,0.5,1.0,DHxr,F,D,,20.8,48.0,230.7692307692308,,73.0,FEFHQ_20250211,,0.4936045782312925,
1635,17.0,0.0,4.0,1.0,1.5,DHla,F,D,"Cups
Striations",15.4,36.0,233.76623376623377,,73.0,FEFHQ_20250211,,0.600547638655462,
1643,79.0,70.0,8.0,0.5,2.0,MFpc,4F,W,"MFpc, originally recorded as MFsl, changed for accuracy",8.8,33.5,380.6818181818181,20250415.0,79.0,DHMet_20250415,9.81,,
1644,70.0,60.0,4.0,1.0,2.0,MFpc,P,M,MFcl,10.4,43.5,418.2692307692308,,79.0,DHMet_20250415,,,
1645,60.0,57.0,2.0,0.5,1.0,MFpc,K,M,MFcl,3.6,14.5,402.77777777777777,,79.0,DHMet_20250415,,,
1646,57.0,30.0,2.0,0.5,1.0,MFcl,1F,M,,25.8,97.5,377.906976744186,,79.0,DHMet_20250415,,,
1647,30.0,0.0,4.0,1.0,2.0,MFcl,F,W,FCxr,29.0,93.5,322.41379310344826,,79.0,DHMet_20250415,,,
1655,91.0,90.0,16.0,2.0,6.0,PPgp,F,D,,,,,20250225.0,91.0,JPLMet_20250225,,1.8633130476190474,
1656,90.0,88.0,1.0,0.3,0.5,MFcr,K,M,,3.6,10.5,291.6666666666667,,91.0,JPLMet_20250225,34.33500000000001,8.26821608888889,
1657,88.0,67.0,0.8,0.1,0.3,RG,P,M,RGsr,17.8,35.5,199.438202247191,,91.0,JPLMet_20250225,23.824285714285715,0.7880530657596373,
1658,67.0,58.0,1.0,0.3,0.5,RG,1F,M,RGlr,8.8,23.0,261.3636363636363,,91.0,JPLMet_20250225,76.02749999999999,3.0738030476190477,
1659,58.0,55.0,1.0,0.3,0.5,MFcr,K,D,MFcr,3.0,10.0,333.3333333333333,,91.0,JPLMet_20250225,147.15,0.884157619047619,
1660,55.0,35.0,1.0,0.5,0.8,FCxr,4F,D,"Almost moist 
Very rounded",17.6,45.5,258.52272727272725,,91.0,JPLMet_20250225,,0.3543098486997636,
1661,35.0,12.0,3.0,1.0,1.5,DHxr,F,D,Very rounded,23.2,56.0,241.3793103448276,,91.0,JPLMet_20250225,,0.9280835370281894,
1662,12.0,0.0,6.0,1.0,2.0,DHxr,4F,D,Still cups/striated,14.0,34.0,242.8571428571429,,91.0,JPLMet_20250225,69.10136170212766,,
1667,93.0,92.5,0.5,0.1,0.3,FCsf,F,D,,,,,20250115.0,93.0,AM_20250115,,,
1668,92.5,82.0,1.5,0.3,0.8,DF,F,D,DFdc,10.0,10.5,105.0,,93.0,AM_20250115,4.1202,,
1669,82.0,73.0,1.5,0.5,1.0,RGxf,4F,D,,8.4,13.5,160.7142857,,93.0,AM_20250115,11.772,,
1670,73.0,48.0,0.8,0.3,0.5,RG,1F,D,RGlr,24.2,62.5,258.2644628,,93.0,AM_20250115,52.45464705882353,,
1671,48.0,45.0,2.0,0.5,1.0,MFcl,P,D,"Clumps, early faceting",4.4,13.5,306.8181818,,93.0,AM_20250115,39.24,,
1672,45.0,26.0,2.0,0.5,1.0,DHxr,4F,D,,18.6,45.5,244.6236559,,93.0,AM_20250115,,,
1673,26.0,0.0,4.0,1.0,2.0,DHla,F,D,DHch,25.8,61.5,238.372093,,93.0,AM_20250115,,,
1679,125.0,121.0,0.1,0.1,0.1,RGwp,F,D,secondary DF,4.0,7.7,193.3,20241217.0,125.0,BOG_20241217,2.943,0.3610360689655173,0.21762850556958377
1680,121.0,97.0,1.5,0.5,0.8,DF,F,D,,24.0,49.4,205.9,,125.0,BOG_20241217,10.990833333333335,0.21781542603550297,0.16382439881214708
1681,97.0,72.0,0.4,0.1,0.3,RG,F,D,"2.5mm needles, secondary DF",25.0,57.7,230.8,,125.0,BOG_20241217,28.735125000000004,0.5905212628571428,0.26236144199037437
1682,72.0,64.0,1.0,0.5,1.0,DF,4F,D,heavily rounded,8.0,20.1,251.7,,125.0,BOG_20241217,,0.5796686666666666,0.294993195219496
1683,64.0,54.0,1.5,0.5,1.0,DF,4F,D,,10.0,22.6,225.7,,125.0,BOG_20241217,48.816428571428574,1.175896211267606,0.371107353687376
1684,54.0,50.5,1.0,0.5,0.8,RG,4F,D,,3.5,9.6,273.8,,125.0,BOG_20241217,58.86,1.111497125,0.30948468614393587
1685,50.5,50.0,2.0,0.7,1.5,MFcr,4F,D,Faceted edges,0.5,1.5,294.12462636,,125.0,BOG_20241217,,1.058694,0.43584846785398296
1686,50.0,35.0,2.0,1.0,1.5,FCxr,F,D,,15.0,44.8,298.6,,125.0,BOG_20241217,,0.4732716476190476,0.3012796920179375
1687,35.0,26.0,2.0,1.0,1.5,MFcr,P,D,heavily faceted,,,313.9422613,,125.0,BOG_20241217,280.4575240384615,5.512906761904762,1.009854031472759
1688,26.0,14.0,2.0,0.5,1.5,MF,1F,D,heavily faceted,,,260.5,,125.0,BOG_20241217,339.8464285714286,1.5819176705882354,0.6873482921905036
1689,14.0,7.0,2.0,0.7,1.0,MF,P,D,,,,,,125.0,BOG_20241217,355.6125,1.7961584489795919,
1690,7.0,0.0,2.0,0.8,1.0,MFcr,1F,D,horizontally varies 1F to P,,,0.0,,125.0,BOG_20241217,523.2,2.751862257747543,
1691,48.0,47.5,2.0,0.5,1.0,DF,F,D,"DFdc
FCsf taking over",,,,20241205.0,48.0,LFMet_20241205,,0.03984183333333333,
1692,47.5,29.0,1.0,0.3,0.5,RGxf,F,D,DFbk starting to facet,19.0,27.5,144.73684210526315,,48.0,LFMet_20241205,5.885999999999999,0.14860694871794874,
1693,29.0,23.0,1.0,0.3,0.5,FCxr,1F,D,"Necking bonds
Old surface?",6.0,13.5,225.0,,48.0,LFMet_20241205,11.281500000000001,0.4103894573643411,
1694,23.0,0.0,3.0,1.0,2.0,DHpr,4F,D,"Starting to cup, some striations",23.0,41.5,180.43478260869568,,48.0,LFMet_20241205,19.707071005917157,0.382362082815735,
1703,100.0,99.0,1.0,0.3,0.5,MFcr,P,M,FCsf,,,,20250318.0,100.0,FEFHQ_20250318,,1.2041585714285712,
1704,99.0,94.0,0.8,0.1,0.3,FCsf,F,M,,5.2,11.0,211.53846153846152,,100.0,FEFHQ_20250318,3.924000000000001,0.2850567428571429,
1705,94.0,87.0,1.0,0.3,0.5,MFcr,K,D,"MFcr
MFpc",7.4,23.0,310.8108108108108,,100.0,FEFHQ_20250318,93.195,4.883408244897958,
1706,87.0,69.0,0.8,0.3,0.5,RG,4F,M,RGlr,18.0,51.0,283.3333333333333,,100.0,FEFHQ_20250318,41.12653846153846,0.29644670866141737,
1707,69.0,63.0,1.0,0.3,0.5,FCxr,1F,D,,6.0,19.0,316.6666666666667,,100.0,FEFHQ_20250318,142.245,4.497178744186046,
1708,63.0,60.0,1.5,0.5,1.0,MFcr,P,D,"MFcr
MFpc",,,,,100.0,FEFHQ_20250318,137.34,2.979042666666667,
1709,60.0,37.0,2.0,0.5,1.0,FCxr,4F,D,,26.4,77.0,291.6666666666667,,100.0,FEFHQ_20250318,,0.45704655900621116,
1710,37.0,18.0,4.0,1.0,2.0,DHxr,F,D,DHch,18.8,46.5,247.3404255319149,,100.0,FEFHQ_20250318,,0.4243764962406015,
1711,18.0,0.0,8.0,1.0,4.0,DHxr,P,D,DHch,15.4,35.5,230.5194805194805,,100.0,FEFHQ_20250318,61.742854122621566,0.5324376220472441,
1715,210.0,198.0,3.0,0.5,1.0,DF,F,D,"rounding, also clean needles",12.0,22.6,188.0,20250201.0,210.0,BDG_20250201,5.599875000000001,,0.16742015599502047
1716,198.0,188.0,1.5,0.5,1.0,DF,F,D,,10.0,19.8,198.2,,210.0,BDG_20250201,12.099000000000002,,0.2026482763333776
1717,188.0,187.0,2.0,1.0,1.5,SHxr,F,D,,1.0,1.9,190.8,,210.0,BDG_20250201,,,0.1560297464593693
1718,187.0,177.0,1.0,0.3,0.5,FCxr,F,D,,10.0,20.5,205.3,,210.0,BDG_20250201,8.9598,,0.16590834466850934
1719,177.0,176.0,3.0,1.0,2.0,SHxr,F,D,very late stages of rounding,1.0,2.2,220.2,,210.0,BDG_20250201,,,0.16405880990727773
1720,176.0,162.0,1.0,0.4,0.7,FCxr,F,D,,14.0,34.9,249.4,,210.0,BDG_20250201,23.762,,0.27624090444426347
1721,162.0,161.0,0.5,0.2,0.3,MFcr,4F,D,,1.0,2.4,286.4952845375,,210.0,BDG_20250201,51.012,,0.40973193651231377
1722,161.0,142.0,0.7,0.2,0.5,RGxf,4F,D,faceted on top and bottom,19.0,55.4,291.3,,210.0,BDG_20250201,64.11535714285716,,0.6165561216336451
1723,142.0,104.0,7.0,0.3,0.5,RGxf,1F,D,,38.0,127.8,336.4,,210.0,BDG_20250201,254.6966666666667,,1.6276241000760314
1724,104.0,79.0,0.7,0.2,0.4,RG,P,D,graupel layer at 129,25.0,92.1,368.4,,210.0,BDG_20250201,554.4693749999999,,3.2954091819242857
1725,79.0,78.0,3.0,1.5,2.0,SHxr,F,D,a few faceted edges,1.0,3.6,355.5,,210.0,BDG_20250201,,,1.4056430612392952
1726,78.0,60.0,0.8,0.5,0.6,RGlr,P,D,,18.0,65.1,361.5,,210.0,BDG_20250201,335.0492307692308,,2.578227890308223
1727,60.0,57.0,0.5,0.3,0.4,MFcr,1F,D,,3.0,10.8,325.126898,,210.0,BDG_20250201,519.9300000000001,,3.3852016208831657
1728,57.0,20.0,0.4,0.2,0.3,RG,K,D,,,,410.7,,210.0,BDG_20250201,735.7500000000001,,6.518043698565006
1729,20.0,0.0,1.0,0.5,0.7,RGlr,P,D,,,,,,210.0,BDG_20250201,624.57,,
1730,108.0,96.0,1.0,0.1,0.3,DF,4F,D,DFbk,11.199999999999989,14.0,125.0,20250214.0,108.0,DHMet_20250214,7.848000000000001,0.22408192,
1731,96.0,85.0,1.0,0.3,0.5,DF,4F,D,DFdc PPpl PPsd,10.0,18.0,175.0,,108.0,DHMet_20250214,8.747250000000001,0.31565049350649355,
1732,85.0,82.0,1.0,0.3,0.8,MFcr,K,D,Some faceting,3.200000000000003,10.0,297.0,,108.0,DHMet_20250214,82.404,3.0930558666666674,
1733,82.0,61.0,0.8,0.3,0.5,RG,1F,D,,18.800000000000004,48.0,256.0,,108.0,DHMet_20250214,35.56125,0.6377648,
1734,61.0,44.0,2.0,0.5,1.0,FCxr,1F,D,,11.4,34.0,299.0,,108.0,DHMet_20250214,44.9625,1.2179415327731093,
1735,44.0,21.0,2.5,0.5,1.0,FCxr,4F,D,,23.2,61.0,261.0,,108.0,DHMet_20250214,52.865,0.8622380298136644,
1736,21.0,0.0,3.0,1.0,2.0,DHxr,4F,D,DHch,19.8,51.0,258.0,,108.0,DHMet_20250214,40.14833333333333,1.2487998387113843,
1742,53.0,52.5,2.0,0.5,1.0,PP,F,D,"PPgp, Some clear PPsd",,,,20241226.0,53.0,JPLMet_20241226,,0.04792099999999999,
1743,52.5,40.0,1.0,0.3,0.5,DF,F,D,DFdc,13.0,21.5,165.3846153846154,,53.0,JPLMet_20241226,4.0221,0.1070479090909091,
1744,40.0,4.0,4.0,1.0,2.0,DHla,F,D,Visual evidence of old layer,34.4,60.0,174.4186046511628,,53.0,JPLMet_20241226,8.723892857142856,0.15153542292490116,
1745,4.0,0.0,2.0,0.5,1.0,IFbi,P,D,"Clamps, Intermittent",3.0,6.5,216.66666666666663,,53.0,JPLMet_20241226,53.4645,,
1754,97.0,96.5,2.0,0.5,1.0,DF,F,D,DHbk FCsf Needles,,,,20250108.0,97.0,FST_20250108,,0.018836,
1755,96.5,81.0,0.5,0.1,0.3,FC,F,D,FCso Some DF,15.8,16.0,101.26582278481013,,97.0,FST_20250108,2.4525,0.07363172962962963,
1756,81.0,50.0,0.5,0.1,0.3,RGxf,1F,D,,30.0,64.5,215.0,,97.0,FST_20250108,35.49585,0.7552526267281104,
1757,50.0,31.0,2.0,1.0,1.5,RGxf,1F,D,,19.8,50.0,252.5252525252525,,97.0,FST_20250108,51.5025,0.5386196270676693,
1758,31.0,0.0,4.0,1.0,2.0,DHcp,4F,D,,28.2,68.5,242.90780141843973,,97.0,FST_20250108,25.130911764705886,0.6290412147465437,
1766,77.0,68.0,,,<1,PP,F,D,rimed,,,,,77.0,JPLMet_20240117,,0.04222711111111111,
1767,68.0,45.0,,,<1,RG,F+,D,"DF, 1-2mm",,,,,77.0,JPLMet_20240117,,0.1488367453416149,
1768,45.0,39.0,,,<1,RG,F+,D,,,,,,77.0,JPLMet_20240117,,0.5193771472868217,
1769,39.0,32.0,,,<1,RG,1F,D,wind packed,,,,,77.0,JPLMet_20240117,,0.9179026258503401,
1770,32.0,28.0,,,1_2,RG,4F,D,,,,,,77.0,JPLMet_20240117,,0.37810181609195403,
1771,28.0,22.0,,,2_4,FC,F,D,,,,,,77.0,JPLMet_20240117,,0.1831463875968992,
1772,22.0,0.0,,,4_6,DH,F+,D,chains,,,,,77.0,JPLMet_20240117,,0.33802220645161285,
1773,32.0,25.0,,,<1,FC,F-,D,,,,,,32.0,JPLMet_20240103,,0.039639265306122454,
1774,25.0,16.5,,,2_4,FC,F,D,,,,,,32.0,JPLMet_20240103,,0.10810386666666666,
1775,16.5,9.5,,,4_6,FC,F,D,chains,,,,,32.0,JPLMet_20240103,,0.47991097959183665,
1776,9.5,0.0,,,2_4,DH,4F+,D,secondary size 4-6mm,,,,,32.0,JPLMet_20240103,,0.68342825,
1777,81.0,65.0,,,<1,DF,F,D,some rounds,,,,,81.0,JPLMet_20240228,,0.15050415044247786,
1778,65.0,64.0,,,<1,MFcr,1F+,D,some faceted edges,,,,,81.0,JPLMet_20240228,,2.6752264285714284,
1779,64.0,40.0,,,1_2,RG,F,D,showing FC,,,,,81.0,JPLMet_20240228,,0.4453684674556213,
1780,40.0,27.0,,,1_2,FC,4F+,D,,,,,,81.0,JPLMet_20240228,71.34545454545456,1.4664593076923076,
1781,27.0,24.5,,,1_2,RG,1F-,D,some facets,,,,,81.0,JPLMet_20240228,178.215,3.703459222222222,
1782,24.5,0.0,,,4_6,FC,F,D,,,,,,81.0,JPLMet_20240228,25.478749999999998,0.4753964186046511,
1783,158.0,153.0,,,1_2,PP,F-,D,"stelars, needles, some riming",,,,,158.0,FSTA_20240118,,0.08963719999999999,
1784,153.0,128.0,,,1_2,DF,F,D,,,,,,158.0,FSTA_20240118,,0.11359321523809524,
1785,128.0,86.5,,,<1,RG,F+,D,some DF 1-2mm,,,,,158.0,FSTA_20240118,,0.4215736229885057,
1786,86.5,68.0,,,1_2,RG,1F,D,,,,,,158.0,FSTA_20240118,85.224375,1.9450272358974356,
1787,68.0,44.0,,,2_4,FC,F,D,"some rounding, some 4-6mm",,,,,158.0,FSTA_20240118,,0.41836178698224846,
1788,44.0,23.0,,,2_4,FC,F,D,,,,,,158.0,FSTA_20240118,,0.9909200770975057,
1789,23.0,0.0,,,2_4,DH,F+,D,"some 4-6mm, some cups, some prisms",,,,,158.0,FSTA_20240118,,1.6379057766913778,
1790,145.0,130.0,,,1_2,MF,F+,M,1mm,,,,,145.0,DHNMet_20240514,14.149038461538463,1.6703727866666669,
1791,130.0,127.0,,,<1,MF,1F,M,0.5mm,,,,,145.0,DHNMet_20240514,43.3275,3.3709554571428577,
1792,127.0,126.5,,,<1,MF,P,M,"0.2mm, prev ice lens, still 0.5cm ice form in places",,,,,145.0,DHNMet_20240514,,2.8936943499999996,
1793,126.5,118.0,,,<1,MF,1F,M,0.5mm,,,,,145.0,DHNMet_20240514,96.465,4.228735553333333,
1794,118.0,115.0,,,<1,MF,1F,M,"0.2mm, well bonded",,,,,145.0,DHNMet_20240514,80.115,5.35074040952381,
1795,115.0,109.0,,,<1,MF,1F,M,0.1mm,,,,,145.0,DHNMet_20240514,129.165,5.8082931813953484,
1796,109.0,107.5,,,<1,MF,4F,VW,"0.2mm, dicontinuous layer",,,,,145.0,DHNMet_20240514,210.915,5.38168342,
1797,107.5,93.0,,,<1,MF,P,M,"0.5mm, faint dust layer @96cm.  ~0.5 cm thick",,,,,145.0,DHNMet_20240514,263.23499999999996,5.6727101568627445,
1798,93.0,64.0,,,<1,MF,1F,M,0.2-0.3mm,,,,,145.0,DHNMet_20240514,382.59,4.254867915270935,
1799,64.0,44.0,,,<1,RG,1F,M,0.3mm,,,,,145.0,DHNMet_20240514,448.5350000000001,5.905965839430239,
1800,44.0,0.0,,,2_4,FC,4F,M,"2mm, wet facets",,,,,145.0,DHNMet_20240514,93.0322077922078,1.1383872084223945,
1801,109.0,95.0,,,<1,RG,F,D,Some DF,,,,,109.0,AM_20240214,,0.11144241616161614,
1802,95.0,82.0,,,1_2,RG,F+,D,,,,,,109.0,AM_20240214,,0.2649252351648351,
1803,82.0,81.5,,,1_2,MFcr,F,D,"recrystalizing, MFcr -> FC",,,,,109.0,AM_20240214,,0.21791590000000002,
1804,81.5,75.0,,,1_2,RG,F+,D,Faceting,,,,,109.0,AM_20240214,,0.5378713739130434,
1805,75.0,59.0,,,<1,RG,4F+,D,,,,,,109.0,AM_20240214,67.16076923076925,2.4245795292035397,
1806,59.0,51.0,,,<1,RG,1F,D,,,,,,109.0,AM_20240214,203.90785714285715,4.946784575438596,
1807,51.0,41.0,,,2_4,FC,F,D,some rounded edges,,,,,109.0,AM_20240214,38.01375,0.6664026985915493,
1808,41.0,40.5,,,<1,MFcr,F+,D,faceting - recrystalizing.  MFcr --> FC,,,,,109.0,AM_20240214,,0.4277711,
1809,40.5,23.0,,,2_4,FC,F+,D,"Some to 6mm, some rounded edges",,,,,109.0,AM_20240214,,0.6202856459016394,
1810,23.0,0.0,,,4_6,FC,F,D,"DH, striations, cups",,,,,109.0,AM_20240214,,0.7247523738077714,
1811,147.0,132.0,,,1_2,DF,F,D,rounding,,,,,147.0,FSTA_20240221,,,
1812,132.0,102.0,,,1_2,RG,4F,D,DF secondary,,,,,147.0,FSTA_20240221,9.81,,
1813,102.0,101.5,,,4_6,SH,F,D,surface hoar,,,,,147.0,FSTA_20240221,,,
1814,101.5,87.0,,,<1,RG,1F,D,,,,,,147.0,FSTA_20240221,54.83089285714286,,
1815,87.0,68.0,,,<1,RG,1F+,D,,,,,,147.0,FSTA_20240221,213.55615384615385,,
1816,68.0,60.0,,,2_4,FC,4F,D,rounding,,,,,147.0,FSTA_20240221,351.52500000000003,,
1817,60.0,38.0,,,2_4,FC,4F,D,rounding,,,,,147.0,FSTA_20240221,,,
1818,38.0,8.0,,,4_6,FC,F,D,"squares, prisms",,,,,147.0,FSTA_20240221,,,
1819,8.0,0.0,,,4_6,DH,4F,D,well bonded,,,,,147.0,FSTA_20240221,25.119545454545456,,
1820,53.0,51.0,,,<1,MF,F,W,,,,,,53.0,JPLMet_20240417,,0.0378936,
1821,51.0,49.0,,,<1,MF,4F,VW,Dusty layer,,,,,53.0,JPLMet_20240417,,0.8527906666666667,
1822,49.0,44.0,,,1_2,MF,1F+,M,,,,,,53.0,JPLMet_20240417,56.4075,5.993963428571428,
1823,44.0,32.0,,,1_2,MF,1F,M,,,,,,53.0,JPLMet_20240417,141.88166666666666,3.78891354117647,
1824,32.0,23.0,,,1_2,MF,4F,M,,,,,,53.0,JPLMet_20240417,104.64,2.235557079365079,
1825,23.0,18.0,,,1_2,MF,4F+,W,,,,,,53.0,JPLMet_20240417,63.765,0.9964797999999999,
1826,18.0,0.0,,,2_4,MF,F,M,,,,,,53.0,JPLMet_20240417,,1.4618917876959308,
1827,75.0,67.0,,,<1,FC,F,D,,,,,,75.0,JPL1_20240213,,,
1828,67.0,65.5,,,<1,MFcr,4F,D,some facets,,,,,75.0,JPL1_20240213,,,
1829,65.5,60.5,,,1_2,FC,F,D,,,,,,75.0,JPL1_20240213,,,
